id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-7307,2024-07-31,000001,Vente,680000,197,B,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0503,,,,,,,,,,,,,0,2,Appartement,80,2,S,sols,,,116,6.061001,46.335659
2024-7307,2024-07-31,000001,Vente,680000,197,B,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0503,,,,,,,,,,,,,0,2,Appartement,85,2,S,sols,,,116,6.061001,46.335659
2024-7307,2024-07-31,000001,Vente,680000,197,B,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0503,,,,,,,,,,,,,0,2,Appartement,45,2,S,sols,,,116,6.061001,46.335659
2024-7307,2024-07-31,000001,Vente,680000,197,B,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0503,,,,,,,,,,,,,0,2,Appartement,24,1,S,sols,,,116,6.061001,46.335659
2024-7307,2024-07-31,000001,Vente,680000,197,,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0504,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,35,6.061174,46.335621
2024-7307,2024-07-31,000001,Vente,680000,,,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0505,,,,,,,,,,,,,0,,,,,S,sols,,,724,6.060956,46.335606
2024-7323,2024-07-19,000001,Vente,241950,371,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0278,,,239,43.61,,,,,,,,,1,2,Appartement,44,2,,,,,,6.06311,46.336435
2024-7323,2024-07-19,000001,Vente,241950,371,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0278,,,438,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.06311,46.336435
2024-7350,2024-08-08,000001,Vente,600000,360,,RUE DU PRE DE L ETANG,0654,01170,01173,Gex,01,,,01173000AC0333,,,,,,,,,,,,,0,1,Maison,99,4,S,sols,,,887,6.060189,46.340584
2024-7355,2024-08-12,000001,Vente,163500,2,,RUE DE L HORLOGE,0376,01170,01173,Gex,01,,,01173000AI0367,,,16,,5,,,,,,,,2,2,Appartement,37,1,,,,,,6.057757,46.333443
2024-7355,2024-08-12,000001,Vente,163500,2,,RUE DE L HORLOGE,0376,01170,01173,Gex,01,,,01173000AI0367,,,16,,5,,,,,,,,2,3,Dépendance,,0,,,,,,6.057757,46.333443
2024-7445,2024-08-05,000001,Vente,215000,303,,CHE DU CRET,0180,01170,01173,Gex,01,,,01173000AC0372,,,41,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.06183,46.339777
2024-7445,2024-08-05,000001,Vente,215000,303,,CHE DU CRET,0180,01170,01173,Gex,01,,,01173000AC0372,,,32,54.12,41,,,,,,,,2,2,Appartement,52,2,,,,,,6.06183,46.339777
2024-7445,2024-08-05,000001,Vente,215000,303,,CHE DU CRET,0180,01170,01173,Gex,01,,,01173000AC0372,,,102,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.06183,46.339777
2024-7559,2024-08-27,000001,Vente,170000,882,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,28,,,,,,,,,,1,2,Appartement,37,2,,,,,,6.053835,46.324253
2024-7559,2024-08-27,000001,Vente,170000,882,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,127,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.053835,46.324253
2024-7574,2024-08-27,000001,Vente,355400,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0055,,,,,,,,,,,,,0,,,,,S,sols,,,258,6.056849,46.331663
2024-7574,2024-08-27,000001,Vente,355400,26,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AI0565,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.057114,46.331658
2024-7574,2024-08-27,000001,Vente,355400,26,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AI0565,,,10,,11,,,,,,,,2,2,Appartement,101,4,,,,,,6.057114,46.331658
2024-7574,2024-08-27,000001,Vente,355400,26,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AI0565,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.057114,46.331658
2024-7658,2024-08-30,000001,Vente,415000,456,,RUE DES ABATTOIRS,0011,01170,01173,Gex,01,,,01173000AK0158,,,308,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.055038,46.329374
2024-7658,2024-08-30,000001,Vente,415000,456,,RUE DES ABATTOIRS,0011,01170,01173,Gex,01,,,01173000AK0158,,,324,,,,,,,,,,1,2,Appartement,83,4,,,,,,6.055038,46.329374
2024-7658,2024-08-30,000001,Vente,415000,456,,RUE DES ABATTOIRS,0011,01170,01173,Gex,01,,,01173000AK0158,,,307,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.055038,46.329374
2024-7809,2024-08-12,000001,Vente,20000,281,,RUE DE PARIS,0600,01170,01173,Gex,01,,,01173000AB0011,,,55,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.05746,46.338583
2024-7810,2024-08-13,000001,Vente,590000,260,B,RUE DES CHAUMES,0102,01170,01173,Gex,01,,,01173000AC0563,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,461,6.064015,46.339328
2024-7810,2024-08-13,000001,Vente,590000,260,B,RUE DES CHAUMES,0102,01170,01173,Gex,01,,,01173000AC0563,,,,,,,,,,,,,0,1,Maison,91,4,S,sols,,,461,6.064015,46.339328
2024-7810,2024-08-13,000001,Vente,590000,,,GEX LA VILLE,B042,01170,01173,Gex,01,,,01173000AC0578,,,,,,,,,,,,,0,,,,,S,sols,,,68,6.064106,46.339306
2024-7837,2024-08-29,000001,Vente,248000,256,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,19,56.11,,,,,,,,,1,2,Appartement,55,3,,,,,,6.065041,46.332887
2024-7837,2024-08-29,000001,Vente,248000,256,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,55,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065041,46.332887
2024-7837,2024-08-29,000001,Vente,248000,,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,376,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065041,46.332887
2024-7890,2024-09-05,000001,Vente,590807,23,,RUE CHARLES HARENT,0060,01170,01173,Gex,01,,,01173000AI0255,,,,,,,,,,,,,0,1,Maison,107,6,S,sols,,,123,6.058071,46.334183
2024-7946,2024-09-10,000001,Vente,295000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,119,,80,,,,,,,,2,3,Dépendance,,0,,,,,,6.061266,46.347269
2024-7946,2024-09-10,000001,Vente,295000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,119,,80,,,,,,,,2,2,Appartement,65,3,,,,,,6.061266,46.347269
2024-7946,2024-09-10,000001,Vente,295000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061266,46.347269
2024-7946,2024-09-10,000001,Vente,295000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,148,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061266,46.347269
2024-8020,2024-08-30,000001,Vente,140000,250,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,435,,462,35.33,,,,,,,2,2,Appartement,37,1,,,,,,6.047194,46.323864
2024-8020,2024-08-30,000001,Vente,140000,9001,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,1661,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047194,46.323864
2024-8020,2024-08-30,000001,Vente,140000,250,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,435,,462,35.33,,,,,,,2,3,Dépendance,,0,,,,,,6.047194,46.323864
2024-8024,2024-09-04,000001,Vente,330000,160,,IMP DES GRIVES,1410,01170,01173,Gex,01,,,01173000AP0063,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.053611,46.323871
2024-8024,2024-09-04,000001,Vente,330000,160,,IMP DES GRIVES,1410,01170,01173,Gex,01,,,01173000AP0063,,,31,,,,,,,,,,1,2,Appartement,82,3,,,,,,6.053611,46.323871
2024-8024,2024-09-04,000001,Vente,330000,160,,IMP DES GRIVES,1410,01170,01173,Gex,01,,,01173000AP0063,,,31,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.053611,46.323871
2024-8028,2024-09-05,000001,Vente,569917.25,77,,IMP DES GIVRINES,1390,01170,01173,Gex,01,,,01173000AE0092,,,1,,,,,,,,,,1,1,Maison,104,4,,,,,,6.073139,46.334291
2024-8028,2024-09-05,000001,Vente,569917.25,77,,IMP DES GIVRINES,1390,01170,01173,Gex,01,,,01173000AE0092,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.073139,46.334291
2024-8034,2024-08-26,000001,Vente,408000,364,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0242,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.064422,46.330863
2024-8034,2024-08-26,000001,Vente,408000,364,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0242,,,29,,36,,,,,,,,2,3,Dépendance,,0,,,,,,6.064422,46.330863
2024-8034,2024-08-26,000001,Vente,408000,364,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0242,,,29,,36,,,,,,,,2,2,Appartement,82,4,,,,,,6.064422,46.330863
2024-8034,2024-08-26,000001,Vente,408000,364,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0270,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,12,6.065207,46.330201
2024-8056,2024-08-21,000001,Vente,126000,333,,AV DE LA GARE,0340,01170,01173,Gex,01,,,01173000AI0682,,,123,27.05,,,,,,,,,1,2,Appartement,26,1,,,,,,6.061137,46.332888
2024-8056,2024-08-21,000001,Vente,126000,333,,AV DE LA GARE,0340,01170,01173,Gex,01,,,01173000AI0682,,,131,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061137,46.332888
2024-8119,2024-09-17,000001,Vente,247000,456,,RUE DES ABATTOIRS,0011,01170,01173,Gex,01,,,01173000AK0158,,,325,,,,,,,,,,1,2,Appartement,47,2,,,,,,6.055038,46.329374
2024-8119,2024-09-17,000001,Vente,247000,456,,RUE DES ABATTOIRS,0011,01170,01173,Gex,01,,,01173000AK0158,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.055038,46.329374
2024-8119,2024-09-17,000001,Vente,247000,456,,RUE DES ABATTOIRS,0011,01170,01173,Gex,01,,,01173000AK0158,,,300,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.055038,46.329374
2024-8200,2024-09-02,000001,Vente,210000,321,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0278,,,47,40.72,,,,,,,,,1,2,Appartement,40,2,,,,,,6.06311,46.336435
2024-8200,2024-09-02,000001,Vente,210000,321,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0278,,,332,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.06311,46.336435
2024-8368,2024-09-20,000001,Vente,700785,177,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0462,,,,,,,,,,,,,0,1,Maison,114,4,S,sols,,,1146,6.061203,46.335197
2024-8368,2024-09-20,000001,Vente,700785,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0464,,,,,,,,,,,,,0,,,,,S,sols,,,208,6.061654,46.335005
2024-8401,2024-09-17,000001,Vente,420000,20,,PAS DU LAVOIR,0510,01170,01173,Gex,01,,,01173000AC0094,,,,,,,,,,,,,0,1,Maison,82,3,S,sols,,,138,6.06454,46.338013
2024-8401,2024-09-17,000001,Vente,420000,,,GEX LA VILLE,B042,01170,01173,Gex,01,,,01173000AC0440,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,34,6.064731,46.337992
2024-8571,2024-09-19,000001,Vente,385000,341,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0142,,,86,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061883,46.330288
2024-8571,2024-09-19,000001,Vente,385000,361,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0142,,,319,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061883,46.330288
2024-8571,2024-09-19,000001,Vente,385000,341,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0142,,,106,,,,,,,,,,1,2,Appartement,99,4,,,,,,6.061883,46.330288
2024-8624,2024-09-17,000001,Vente,220500,371,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0278,,,334,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.06311,46.336435
2024-8624,2024-09-17,000001,Vente,220500,371,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0278,,,256,,,,,,,,,,1,2,Appartement,40,2,,,,,,6.06311,46.336435
2024-8672,2024-09-11,000001,Vente en l'état futur d'achèvement,490000,,,,,,01173,Gex,01,,,01173000AI0763,,,1,,,,,,,,,,1,,,,,,,,,,6.059273,46.332618
2024-8672,2024-09-11,000001,Vente en l'état futur d'achèvement,490000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0763,,,42,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.059273,46.332618
2024-8695,2024-09-16,000001,Vente,257000,29,,RLE DES ISSUES,0420,01170,01173,Gex,01,,,01173000AI0145,,,2,52.16,,,,,,,,,1,2,Appartement,71,4,,,,,,6.056509,46.335572
2024-8708,2024-09-18,000001,Vente,288000,179,,IMP DU BAILLIAGE,1060,01170,01173,Gex,01,,,01173000AM0011,,,137,,201,,,,,,,,2,3,Dépendance,,0,,,,,,6.056376,46.326706
2024-8708,2024-09-18,000001,Vente,288000,179,,IMP DU BAILLIAGE,1060,01170,01173,Gex,01,,,01173000AM0011,,,137,,201,,,,,,,,2,2,Appartement,67,3,,,,,,6.056376,46.326706
2024-8798,2024-10-02,000001,Vente,400000,,,LA CURE,B024,01170,01173,Gex,01,,,01173000AM0151,,,,,,,,,,,,,0,,,,,S,sols,,,606,6.05738,46.322741
2024-8798,2024-10-02,000001,Vente,400000,50,,IMP DE LA CHARITE,1180,01170,01173,Gex,01,,,01173000AM0170,,,,,,,,,,,,,0,1,Maison,77,4,S,sols,,,418,6.057073,46.324767
2024-8798,2024-10-02,000001,Vente,400000,,,LA CURE,B024,01170,01173,Gex,01,,,01173000AM0185,,,,,,,,,,,,,0,,,,,S,sols,,,3477,6.057627,46.324188
2024-8798,2024-10-02,000001,Vente,400000,,,LA CURE,B024,01170,01173,Gex,01,,,01173000AM0186,,,,,,,,,,,,,0,,,,,S,sols,,,20,6.05706,46.323835
2024-8798,2024-10-02,000001,Vente,400000,,,LA CURE,B024,01170,01173,Gex,01,,,01173000AM0204,,,,,,,,,,,,,0,,,,,S,sols,,,1839,6.058073,46.323106
2024-8842,2024-10-03,000001,Vente,15000,152,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E0084,,,85,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.062498,46.347515
2024-8843,2024-10-03,000001,Vente,335000,165,,CHE DE L AIGLETTE,0024,01170,01173,Gex,01,,,01173000AD0028,,,247,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.071668,46.338093
2024-8843,2024-10-03,000001,Vente,335000,165,,CHE DE L AIGLETTE,0024,01170,01173,Gex,01,,,01173000AD0028,,,170,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.071668,46.338093
2024-8843,2024-10-03,000001,Vente,335000,165,,CHE DE L AIGLETTE,0024,01170,01173,Gex,01,,,01173000AD0028,,,304,,320,,,,,,,,2,2,Appartement,78,3,,,,,,6.071668,46.338093
2024-8843,2024-10-03,000001,Vente,335000,165,,CHE DE L AIGLETTE,0024,01170,01173,Gex,01,,,01173000AD0028,,,304,,320,,,,,,,,2,3,Dépendance,,0,,,,,,6.071668,46.338093
2024-8922,2024-10-02,000001,Vente,70000,50,,RUE DE GENEVE,0360,01170,01173,Gex,01,,,01173000AL0004,,,4,26.3,,,,,,,,,1,2,Appartement,20,1,,,,,,6.057436,46.331327
2024-8928,2024-09-23,000001,Vente,179796.19,9001,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,1207,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047194,46.323864
2024-8928,2024-09-23,000001,Vente,179796.19,121,,IMP DES CAMPAGNOLS,1150,01170,01173,Gex,01,,,01173000AP0007,,,1463,36.04,,,,,,,,,1,2,Appartement,37,1,,,,,,6.047194,46.323864
2024-8928,2024-09-23,000001,Vente,179796.19,121,,IMP DES CAMPAGNOLS,1150,01170,01173,Gex,01,,,01173000AP0007,,,1418,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047194,46.323864
2024-8939,2024-09-18,000001,Vente,395000,301,,RUE DES TERREAUX,0680,01170,01173,Gex,01,,,01173000AI0621,,,3,109.7,,,,,,,,,1,1,Maison,101,5,,,,,,6.059482,46.334174
2024-8942,2024-09-24,000001,Vente,213000,129,,IMP DU BAILLIAGE,1060,01170,01173,Gex,01,,,01173000AM0011,,,37,44.56,,,,,,,,,1,2,Appartement,45,2,,,,,,6.056376,46.326706
2024-9022,2024-09-25,000001,Vente,225046,165,,CHE DE L AIGLETTE,0024,01170,01173,Gex,01,,,01173000AD0028,,,104,49.2,349,,,,,,,,2,3,Dépendance,,0,,,,,,6.071668,46.338093
2024-9022,2024-09-25,000001,Vente,225046,165,,CHE DE L AIGLETTE,0024,01170,01173,Gex,01,,,01173000AD0028,,,104,49.2,349,,,,,,,,2,2,Appartement,50,2,,,,,,6.071668,46.338093
2024-9022,2024-09-25,000001,Vente,225046,165,,CHE DE L AIGLETTE,0024,01170,01173,Gex,01,,,01173000AD0028,,,208,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.071668,46.338093
2024-9022,2024-09-25,000001,Vente,225046,165,,CHE DE L AIGLETTE,0024,01170,01173,Gex,01,,,01173000AD0028,,,104,49.2,349,,,,,,,,2,3,Dépendance,,0,,,,,,6.071668,46.338093
2024-9052,2024-09-27,000001,Vente,270000,341,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0142,,,340,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061883,46.330288
2024-9052,2024-09-27,000001,Vente,270000,205,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0142,,,138,47.64,240,,,,,,,,2,3,Dépendance,,0,,,,,,6.061883,46.330288
2024-9052,2024-09-27,000001,Vente,270000,205,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0142,,,138,47.64,240,,,,,,,,2,2,Appartement,49,2,,,,,,6.061883,46.330288
2024-9080,2024-09-30,000001,Vente,395000,64,,RLE DE L EGLISE,0240,01170,01173,Gex,01,,,01173000AI0231,,,,,,,,,,,,,0,1,Maison,121,4,S,sols,,,68,6.057226,46.335104
2024-9295,2024-10-11,000001,Vente,195000,264,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,79,38.87,,,,,,,,,1,2,Appartement,38,2,,,,,,6.065041,46.332887
2024-9295,2024-10-11,000001,Vente,195000,,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,339,12,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065041,46.332887
2024-9295,2024-10-11,000001,Vente,195000,264,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,115,18.92,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065041,46.332887
2024-9328,2024-09-26,000001,Vente,288800,15,,RUE DES TULIPIERS,0740,01170,01173,Gex,01,,,01173000AI0207,,,12,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061188,46.33619
2024-9328,2024-09-26,000001,Vente,288800,7,,RUE DES TULIPIERS,0740,01170,01173,Gex,01,,,01173000AI0207,,,3,61.77,,,,,,,,,1,2,Appartement,73,3,,,,,,6.061188,46.33619
2024-9329,2024-09-26,000001,Vente,250000,333,,AV DE LA GARE,0340,01170,01173,Gex,01,,,01173000AI0682,,,24,50.39,,,,,,,,,1,2,Appartement,54,2,,,,,,6.061137,46.332888
2024-9329,2024-09-26,000001,Vente,250000,333,,AV DE LA GARE,0340,01170,01173,Gex,01,,,01173000AI0682,,,230,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061137,46.332888
2024-9329,2024-09-26,000001,Vente,250000,333,,AV DE LA GARE,0340,01170,01173,Gex,01,,,01173000AI0682,,,52,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061137,46.332888
2024-9559,2024-09-26,000001,Vente,105000,182,,RUE DU COMMERCE,0140,01170,01173,Gex,01,,,01173000AI0368,,,17,14.78,9,49.62,,,,,,,2,2,Appartement,68,2,,,,,,6.057615,46.333423
2024-9559,2024-09-26,000001,Vente,105000,182,,RUE DU COMMERCE,0140,01170,01173,Gex,01,,,01173000AI0368,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.057615,46.333423
2024-9575,2024-10-11,000001,Vente,263000,283,,RUE DU MONT BLANC,0570,01170,01173,Gex,01,,,01173000AI0546,,,5,,8,74.79,,,,,,,2,2,Appartement,68,4,,,,,,6.063442,46.334427
2024-9575,2024-10-11,000001,Vente,263000,283,,RUE DU MONT BLANC,0570,01170,01173,Gex,01,,,01173000AI0546,,,5,,8,74.79,,,,,,,2,3,Dépendance,,0,,,,,,6.063442,46.334427
2024-9575,2024-10-11,000001,Vente,263000,283,,RUE DU MONT BLANC,0570,01170,01173,Gex,01,,,01173000AI0546,,,5,,8,74.79,,,,,,,2,3,Dépendance,,0,,,,,,6.063442,46.334427
2024-9594,2024-10-10,000001,Vente,230000,210,,RUE DES USINIERS,0745,01170,01173,Gex,01,,,01173000AC0057,,,109,12.5,,,,,,,,,1,3,Dépendance,,0,,,,,,6.063602,46.339432
2024-9594,2024-10-10,000001,Vente,230000,210,,RUE DES USINIERS,0745,01170,01173,Gex,01,,,01173000AC0057,,,2,2.66,27,53.52,,,,,,,2,3,Dépendance,,0,,,,,,6.063602,46.339432
2024-9594,2024-10-10,000001,Vente,230000,210,,RUE DES USINIERS,0745,01170,01173,Gex,01,,,01173000AC0057,,,2,2.66,27,53.52,,,,,,,2,2,Appartement,53,2,,,,,,6.063602,46.339432
2024-9678,2024-10-02,000001,Vente,1540000,911,,RTE DE TUTEGNY,0743,01170,01173,Gex,01,,,01173000AY0271,,,,,,,,,,,,,0,1,Maison,301,5,AG,terrains d'agrément,JARD,Jardin d'agrément,800,6.087982,46.321351
2024-9678,2024-10-02,000001,Vente,1540000,911,,RTE DE TUTEGNY,0743,01170,01173,Gex,01,,,01173000AY0271,,,,,,,,,,,,,0,1,Maison,301,5,S,sols,,,1000,6.087982,46.321351
2024-9680,2024-10-03,000001,Vente,117500,194,,RUE DES FANEURS,0277,01170,01173,Gex,01,,,011730000E1073,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,101,6.062405,46.345795
2024-9680,2024-10-03,000001,Vente,117500,194,,RUE DES FANEURS,0277,01170,01173,Gex,01,,,011730000E1073,,,,,,,,,,,,,0,1,Maison,88,4,S,sols,,,101,6.062405,46.345795
2024-9680,2024-10-03,000001,Vente,117500,,,LA BARAQUE,B003,01170,01173,Gex,01,,,011730000E1074,,,,,,,,,,,,,0,,,,,S,sols,,,40,6.06231,46.345896
2024-9680,2024-10-03,000001,Vente,117500,,,LA BARAQUE,B003,01170,01173,Gex,01,,,011730000E1091,,,,,,,,,,,,,0,,,,,S,sols,,,12,6.062287,46.346223
2024-9702,2024-09-05,000001,Vente,1042106.2,,,LES MALADIERES,B053,01170,01173,Gex,01,,,011730000E0174,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,347,6.054973,46.348423
2024-9702,2024-09-05,000001,Vente,1042106.2,,,LES MALADIERES,B053,01170,01173,Gex,01,,,011730000E0900,,,,,,,,,,,,,0,,,,,P,prés,,,356,6.055274,46.348529
2024-9702,2024-09-05,000001,Vente,1042106.2,,,LES MALADIERES,B053,01170,01173,Gex,01,,,011730000E0901,,,,,,,,,,,,,0,,,,,S,sols,,,441,6.055404,46.34888
2024-9702,2024-09-05,000001,Vente,1042106.2,35,,IMP DES CONTREFORTS,1230,01170,01173,Gex,01,,,011730000E0903,,,,,,,,,,,,,0,1,Maison,180,6,S,sols,,,304,6.055048,46.348608
2024-9961,2024-10-18,000001,Vente,225000,884,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,32,,,,,,,,,,1,2,Appartement,43,2,,,,,,6.053835,46.324253
2024-9961,2024-10-18,000001,Vente,225000,884,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,91,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.053835,46.324253
2024-10114,2024-10-18,000001,Vente,142000,60,,RUE DE LA SOURCE,1935,01170,01173,Gex,01,,,01173000AB0154,,,21,32.97,41,,,,,,,,2,3,Dépendance,,0,,,,,,6.05829,46.338755
2024-10114,2024-10-18,000001,Vente,142000,,,RUE DE LA SOURCE,1935,01170,01173,Gex,01,,,01173000AB0154,,,114,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.05829,46.338755
2024-10114,2024-10-18,000001,Vente,142000,60,,RUE DE LA SOURCE,1935,01170,01173,Gex,01,,,01173000AB0154,,,21,32.97,41,,,,,,,,2,2,Appartement,33,1,,,,,,6.05829,46.338755
2024-10155,2024-11-08,000001,Vente,210000,884,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,39,43.24,,,,,,,,,1,2,Appartement,43,2,,,,,,6.053835,46.324253
2024-10155,2024-11-08,000001,Vente,210000,884,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,265,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.053835,46.324253
2024-10155,2024-11-08,000001,Vente,210000,884,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,135,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.053835,46.324253
2024-10193,2024-10-30,000001,Vente,369000,526,B,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AC0140,,,,,,,,,,,,,0,1,Maison,66,3,S,sols,,,158,6.063881,46.337513
2024-10257,2024-11-05,000001,Vente,290000,62,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,142,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061266,46.347269
2024-10257,2024-11-05,000001,Vente,290000,62,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,55,,95,,,,,,,,2,2,Appartement,64,3,,,,,,6.061266,46.347269
